Filename,TDOA_1_2,Zero_Crossing_Rate,Spectral_Centroid,Spectral_Bandwidth,Spectral_Contrast,Spectral_Rolloff,Entropy_Energy,Short_Time_Energy,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5
9 (1).wav,-5.05716872412441e-07,0.0,8006.389137453263,5284.761768239972,2.8076996270963557,14254.98046875,0.9999999888327942,0.24701822269707918,-172.14249064941237,26.405533861438155,-21.086271403209935,16.288107794731218,-12.941898281796528
9 (10).wav,4.318565850274401e-06,0.0,8006.393855660497,5284.766954886374,2.8069849431139695,14254.98046875,0.9999998767930471,0.005465472582727671,-359.3958166314434,26.40552087324123,-21.0862587375454,16.288095475429564,-12.941886291013097
9 (11).wav,8.53672485805448e-06,0.0,8006.404814477526,5284.77871514814,2.805517256054921,14254.98046875,0.9999994596362943,0.031097855884581804,-273.96566705839996,26.40547157929727,-21.086210667729738,16.288048720187266,-12.941840782616659
9 (12).wav,-1.8535534628820996e-05,0.0,8006.390889746057,5284.763711605735,2.8074227860158603,14254.98046875,0.999999956935391,0.06282084621489048,-239.41665153878787,26.405530178870634,-21.086267812090334,16.28810430181624,-12.941894882026649
9 (13).wav,7.703038826407537e-06,0.0,8008.07209689506,5286.453310936685,2.673581627577221,14254.98046875,0.9998691642805051,8.21547582745552e-05,-565.6355098855695,26.390316569972892,-21.07143389304811,16.273678094418145,-12.927855342361166
9 (14).wav,1.52219247734462e-05,0.0,8006.390355990986,5284.763122444508,2.8075052492175705,14254.98046875,0.9999999682392711,0.021346059162169695,-292.4537421084736,26.405531487138326,-21.08626908787025,16.288105542707974,-12.941896089827662
9 (15).wav,1.4724645916146764e-06,0.0,8006.387715771167,5284.760165097744,2.8079418401304665,14254.98046875,0.9999999997114609,0.019002043642103672,-298.16913523541086,26.40553508497434,-21.086272596362512,16.28810895525529,-12.941899411373115
9 (16).wav,-1.120170746195075e-05,0.0,8006.387715771165,5284.760165097743,2.807941840130467,14254.98046875,0.9999999997114609,0.006875106133520603,-348.12152330852433,26.40553508497434,-21.08627259636251,16.28810895525529,-12.941899411373111
9 (17).wav,1.9133038665838277e-05,0.0,8006.400611449011,5284.774231638302,2.806061974757076,14254.98046875,0.9999996312824346,0.029174995608627796,-277.1017991171128,26.4054922804038,-21.08623085475589,16.288068355150155,-12.941859893958965
9 (18).wav,-1.8693921496790036e-05,0.0,8006.388287726248,5284.760813913578,2.8078418291349223,14254.98046875,0.9999999975165303,0.3060721908695996,-161.61000789958683,26.405534850171353,-21.086272367390304,16.28810873254465,-12.94189919460145
9 (19).wav,-1.859870141865432e-05,0.0,8006.408508103015,5284.782637542914,2.8050506440196044,14254.98046875,0.9999992876510477,0.0037738773971796036,-377.5927387597265,26.405452204045638,-21.086191773639243,16.288030342808486,-12.941822895328091
9 (2).wav,1.598227120182568e-05,0.0,8006.394199070709,5284.767327844315,2.8069359652788117,14254.98046875,0.9999998689619377,0.04624311299994588,-254.47029487654217,26.405519624452957,-21.08625751976808,16.288094290954476,-12.941885138124498
9 (20).wav,1.6249948255363828e-05,0.0,8006.516656312692,5284.895137444892,2.7930624330510683,14254.98046875,0.9999931069287176,9.746523573994637e-05,-557.247007903522,26.404727943740852,-21.085485503880108,16.28734339275104,-12.941154269513806
9 (21).wav,1.7574214492339703e-05,0.0,8006.387715771165,5284.760165097743,2.807941840130467,14254.98046875,0.9999999997114609,0.02362892869859934,-287.46142057496667,26.40553508497434,-21.08627259636252,16.28810895525529,-12.941899411373104
9 (22).wav,-1.0188574823330426e-05,0.0,8006.469597948684,5284.84650855552,2.798038594645945,14254.98046875,0.9999959853460263,0.004183767829090357,-372.52626290762544,26.40506472996256,-21.08581392330111,16.287662827243203,-12.94146518205228
9 (23).wav,-1.163240215408281e-05,0.0,8006.387715771167,5284.760165097744,2.8079418401304657,14254.98046875,0.9999999997114609,0.3601904548704624,-153.61027396861826,26.40553508497434,-21.08627259636252,16.28810895525529,-12.941899411373106
9 (24).wav,-1.2236537551031544e-05,0.0,8006.387715771167,5284.760165097743,2.807941840130467,14254.98046875,0.9999999997114609,0.027998619712889194,-279.1240557511837,26.40553508497434,-21.08627259636252,16.28810895525529,-12.941899411373104
9 (25).wav,-1.0294988386005466e-06,0.0,8006.389348358227,5284.762003688645,2.8076652762220813,14254.98046875,0.9999999867964,0.46815613517537713,-140.72865207143224,26.405533521392762,-21.086271071608763,16.28810747219818,-12.941897967864417
9 (26).wav,-1.3616363858134016e-05,0.0,8006.390041028281,5284.762773738913,2.8075546090169574,14254.98046875,0.9999999755720965,0.027830360922962427,-279.4202224471123,26.405532189172444,-21.08626977247099,16.28810620858728,-12.94189673795004
9 (27).wav,3.1433974808511915e-06,0.0,8006.50739801332,5284.885594011519,2.7940227178976267,14254.98046875,0.9999936669122553,0.00265209237113595,-394.92486939293843,26.404795804030435,-21.085551678162958,16.287407756469737,-12.941216915966052
9 (28).wav,-1.7781933119636726e-05,0.0,8006.387715771167,5284.760165097743,2.8079418401304683,14254.98046875,0.9999999997114609,2.691522240638733e-07,-846.7484974901239,26.405535084974332,-21.086272596362512,16.288108955255282,-12.9418994113731
9 (29).wav,1.5221924145843298e-05,0.0,8006.387715771167,5284.760165097744,2.8079418401304657,14254.98046875,0.9999999997114609,0.015862406231462955,-307.0426174821908,26.40553508497434,-21.08627259636252,16.28810895525529,-12.9418994113731
9 (3).wav,9.061308706340296e-07,0.0,8006.392464118934,5284.765438713263,2.8071866898097446,14254.98046875,0.9999999175197902,0.00817366549745202,-339.6206854787564,26.405525606449856,-21.0862633532152,16.288099964876146,-12.941890660739489
9 (30).wav,2.5911460857027755e-06,0.0,8006.387715771168,5284.760165097744,2.807941840130467,14254.98046875,0.9999999997114609,0.0007746219635009766,-455.3969306904597,26.40553508497434,-21.08627259636252,16.288108955255282,-12.941899411373097
9 (31).wav,1.8081546248240924e-05,0.0,8006.400296562507,5284.773894673905,2.8061035073433147,14254.98046875,0.9999996439781839,0.007554055191576481,-343.4941086063811,26.405493760238063,-21.08623229784099,16.288069758770884,-12.94186126014855
9 (32).wav,-1.9060212934911017e-05,0.0,8006.406233771966,5284.780224054817,2.805336789582397,14254.98046875,0.9999993908933624,0.017655380070209503,-301.7807973250538,26.40546424822088,-21.086203518711113,16.28804176667775,-12.94183401454346
9 (33).wav,3.4191997529076544e-06,0.0,8006.3883145625605,5284.760844213325,2.807837231631398,14254.98046875,0.999999997333128,0.28246980207040906,-165.55304421953886,26.405534829618524,-21.08627234734785,16.288108713050292,-12.941899175626947
9 (34).wav,1.675363564044125e-06,0.0,8006.390962302737,5284.763791535135,2.8074116823568365,14254.98046875,0.9999999569770273,0.015720513183623552,-307.4841149095471,26.405529990419826,-21.08626762831928,16.28810412307068,-12.941894708047677
