Filename,TDOA_1_2,Zero_Crossing_Rate,Spectral_Centroid,Spectral_Bandwidth,Spectral_Contrast,Spectral_Rolloff,Entropy_Energy,Short_Time_Energy,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5
2 (1).wav,-1.0751258818929409e-05,0.0,8740.678667554845,5776.893698953285,2.105981560941535,15562.5,0.9972457330049098,0.0006593363359570503,-466.87520512804383,25.646428814790163,-20.563258821166684,15.896916848417288,-12.623170577674273
2 (10).wav,-1.0589840801624084e-05,0.00048828125,13285.329138376102,6776.517630375386,0.33889017114493925,21117.1875,0.3599908937560191,6.806151941418648e-05,-614.0186204343828,-14.625117030126892,7.898906139658524,-3.6523859339053297,1.4956644844363103
2 (100).wav,6.09651223549285e-06,0.00048828125,14731.812292897115,6166.79894890213,0.9548065468372953,21585.9375,0.8833717225395322,6.871391087770462e-05,-663.3744929420278,-49.7208734963716,16.45715609012491,-3.814119575420314,1.0045158630606148
2 (11).wav,-1.1158929974563976e-05,0.00048828125,14996.352904929328,5988.461084814485,1.2172851962627205,21656.25,0.9496358128910753,8.287373930215836e-06,-785.9653776247781,-65.67299057163135,15.373547611865302,-2.7980350570105967,1.0238884070471466
2 (12).wav,-1.4729598857907271e-05,0.00048828125,15268.642983806527,5768.31440627669,2.2281583309065285,21703.125,0.9983459085538804,0.00023389700800180435,-663.7088329191814,-110.51169520380952,-4.908747606076517,-11.180933121747909,-3.6594217974114223
2 (13).wav,9.972873348857496e-06,0.00048828125,12733.931193274233,6883.887892641611,0.1871554461118729,20859.375,0.15563039456536273,0.00022747833281755447,-543.9412901159362,-7.582490648357936,4.375511910323595,-2.28778761939188,1.0463314535183057
2 (14).wav,-1.694084696053576e-05,0.0,11667.436577727207,6924.522644369314,0.08404878499904862,20156.25,0.04277429614356621,0.0006241099908947945,-479.75320364203486,2.8875992287490133,-1.9846673648124358,1.0929651449057334,-0.6817593325780584
2 (15).wav,1.7652699579599806e-05,0.0,8818.239165791196,5844.253451998837,1.633955094029371,15703.125,0.9858751469883221,0.032711745239794254,-274.6137766807251,24.782161636101797,-19.7301957605502,15.097398105145876,-11.855247113115887
2 (16).wav,6.697951110509843e-07,0.0,9056.222457229156,6026.181278852729,1.1740374282215824,16171.875,0.9376707452677808,0.00033140555024147034,-499.4811134632441,22.570438048135507,-17.649941733800773,13.156084509863737,-10.041996631473824
2 (17).wav,1.2340128752286702e-05,0.0,10677.01286582655,6766.92447438472,0.3531933226082827,19078.125,0.37488029238931464,2.32132151722908e-06,-746.6679230507198,10.674001738430803,-7.592800092910494,4.863226599148019,-3.188749842666131
